TIPO;AGENCIA_ZONAL_INSTALACION;ORDEN;FECHA_EMISION
Emision;VALPARAISO;1335644302;20260814
Emision;VALPARAISO;1336000249;20260815
Emision;VALPARAISO;1330037916;20260804
Emision;VALPARAISO;1333217774;20260811
Emision;VALPARAISO;1334216793;20260812
Emision;VINA DEL MAR;1334317883;20260813
Emision;VINA DEL MAR;1332030810;20260807
Emision;VINA DEL MAR;1328688355;20260801
Emision;VALPARAISO;1334425005;20260813
Emision;VALPARAISO;1332213768;20260807
Emision;VALPARAISO;1332465898;20260808
Emision;VALPARAISO;1332509441;20260808
Emision;SAN ANTONIO;1330792228;20260806
Emision;VINA DEL MAR;1333367890;20260811
Emision;VALPARAISO;1332950612;20260810
Emision;VALPARAISO;1330773559;20260806
Emision;VALPARAISO;1329320753;20260803
Emision;VALPARAISO;1333707721;20260812
Cancelada;VALPARAISO;1334217889;20260812
Cancelada;VINA DEL MAR;1332809980;20260810
Cancelada;VINA DEL MAR;1332836955;20260810
Cancelada;VALPARAISO;1329952352;20260804
Cancelada;VALPARAISO;1332965981;20260810
Cancelada;VALPARAISO;1329550407;20260803
Cancelada;VALPARAISO;1329963058;20260804
Cancelada;SAN ANTONIO;1321810164;20260720
Cancelada;VALPARAISO;1331880526;20260807
Cancelada;VALPARAISO;1327916564;20260731
Cancelada;VINA DEL MAR;1334479018;20260813
Cancelada;VALPARAISO;1327780249;20260731
Cancelada;VALPARAISO;1335791839;20260814
Cancelada;VINA DEL MAR;1333044948;20260810
Cancelada;VALPARAISO;1327258587;20260730
Cancelada;VALPARAISO;1330001598;20260804
Cancelada;VALPARAISO;1333399073;20260811
Emision;VALPARAISO;1335861488;20260814
Emision;VALPARAISO;1328951436;20260802
Emision;VINA DEL MAR;1329188124;20260803
Emision;VALPARAISO;1328865350;20260801
Emision;VINA DEL MAR;1331906599;20260807
Emision;SAN ANTONIO;1334422793;20260813
Emision;VINA DEL MAR;1330525191;20260805
Emision;VALPARAISO;1330730491;20260806
Emision;VINA DEL MAR;1329766749;20260804
Emision;VALPARAISO;1332013259;20260807
Emision;VINA DEL MAR;1330639255;20260806
Emision;VALPARAISO;1333030496;20260810
Emision;VINA DEL MAR;1329452241;20260803
Emision;SAN ANTONIO;1335659150;20260814
Emision;VINA DEL MAR;1330281565;20260805
Emision;VINA DEL MAR;1328974415;20260802
Emision;VALPARAISO;1331788423;20260807
Emision;VINA DEL MAR;1333290974;20260811
Emision;VALPARAISO;1329142252;20260802
Emision;VINA DEL MAR;1330610579;20260806
Emision;VALPARAISO;1329902796;20260804
Emision;VINA DEL MAR;1332214896;20260807
Emision;SAN ANTONIO;1329346903;20260803
Emision;VINA DEL MAR;1333938403;20260812
Emision;VINA DEL MAR;1335657235;20260814
Emision;VALPARAISO;1334084099;20260812
Emision;VINA DEL MAR;1330722172;20260806
Emision;VINA DEL MAR;1330490266;20260805
Emision;VINA DEL MAR;1336035441;20260815
Emision;VALPARAISO;1335627540;20260814
Emision;VINA DEL MAR;1332981745;20260810
Emision;VINA DEL MAR;1333730792;20260812
Emision;VINA DEL MAR;1332828678;20260810
Emision;VALPARAISO;1336003818;20260815
Emision;VALPARAISO;1331777525;20260807
Emision;VALPARAISO;1334475282;20260813
Emision;VALPARAISO;1330317118;20260805
Emision;VALPARAISO;1333190239;20260811
Emision;VINA DEL MAR;1333874068;20260812
Emision;VALPARAISO;1335830708;20260814
Emision;VALPARAISO;1330027333;20260804
Emision;VINA DEL MAR;1334438261;20260813
Emision;VINA DEL MAR;1335821885;20260814
Emision;VALPARAISO;1330213016;20260805
Emision;VALPARAISO;1335765090;20260814
Emision;VALPARAISO;1329501893;20260803
Emision;VINA DEL MAR;1329470067;20260803
Emision;VALPARAISO;1329482516;20260803
Emision;VINA DEL MAR;1333333214;20260811
Emision;VALPARAISO;1333403812;20260811
Emision;VALPARAISO;1330073757;20260804
Emision;VINA DEL MAR;1335615247;20260814
Emision;VINA DEL MAR;1333997304;20260812
Cancelada;VINA DEL MAR;1329580529;20260803
Cancelada;VALPARAISO;1330670626;20260806
Cancelada;VALPARAISO;1330682465;20260806
Cancelada;SAN ANTONIO;1332616340;20260808
Cancelada;VALPARAISO;1328055130;20260731
Cancelada;SAN ANTONIO;1331971462;20260807
Cancelada;VALPARAISO;1329842979;20260804
Cancelada;VALPARAISO;1329783709;20260804
Cancelada;VALPARAISO;1327670251;20260731
Cancelada;VALPARAISO;1327157735;20260730
Cancelada;VINA DEL MAR;1327386467;20260730
Cancelada;VINA DEL MAR;1332143799;20260807
Cancelada;VALPARAISO;1322927841;20260722
Cancelada;VINA DEL MAR;1330065363;20260804
Emision;VALPARAISO;1330444803;20260805
Emision;VINA DEL MAR;1333847873;20260812
Emision;VINA DEL MAR;1329489842;20260803
Emision;VINA DEL MAR;1330603425;20260806
Emision;VALPARAISO;1332759862;20260809
Emision;VINA DEL MAR;1334433733;20260813
Emision;VINA DEL MAR;1333316186;20260811
Emision;VALPARAISO;1333409644;20260811
Emision;VINA DEL MAR;1335833707;20260814
Emision;SAN ANTONIO;1329284252;20260803
Emision;VINA DEL MAR;1333797886;20260812
Emision;VALPARAISO;1329542838;20260803
Emision;VINA DEL MAR;1330051949;20260804
Emision;VINA DEL MAR;1336028653;20260815
Emision;VINA DEL MAR;1333796530;20260812
Emision;VALPARAISO;1336027897;20260815
Emision;VINA DEL MAR;1332616533;20260808
Emision;VALPARAISO;1335758273;20260814
Emision;VINA DEL MAR;1333939865;20260812
Emision;VINA DEL MAR;1330661665;20260806
Emision;SAN ANTONIO;1330776145;20260806
Emision;VALPARAISO;1334394307;20260813
Emision;VALPARAISO;1330430899;20260805
Emision;VALPARAISO;1329228248;20260803
Emision;VALPARAISO;1333260152;20260811
Emision;VALPARAISO;1333312418;20260811
Emision;VALPARAISO;1335718754;20260814
Emision;VALPARAISO;1329460461;20260803
Emision;VALPARAISO;1335781848;20260814
Emision;VINA DEL MAR;1332850202;20260810
Emision;VINA DEL MAR;1329231488;20260803
Emision;VALPARAISO;1330400734;20260805
Emision;SAN ANTONIO;1334360737;20260813
Emision;VINA DEL MAR;1329903009;20260804
Emision;VINA DEL MAR;1333197299;20260811
Emision;VALPARAISO;1330801934;20260806
Emision;VALPARAISO;1330500804;20260805
Emision;VALPARAISO;1332606354;20260808
Emision;VALPARAISO;1329296467;20260803
Emision;VALPARAISO;1328608363;20260801
Emision;SAN ANTONIO;1330197655;20260805
Emision;VALPARAISO;1336075806;20260815
Emision;VALPARAISO;1331987717;20260807
Emision;VALPARAISO;1331841529;20260807
Emision;VINA DEL MAR;1334364758;20260813
Emision;VINA DEL MAR;1329207683;20260803
Emision;VALPARAISO;1333369137;20260811
Cancelada;VALPARAISO;1330757656;20260806
Cancelada;VALPARAISO;1333048001;20260810
Cancelada;VALPARAISO;1330030319;20260804
Cancelada;VINA DEL MAR;1333352582;20260811
Cancelada;VALPARAISO;1325564255;20260728
Cancelada;VINA DEL MAR;1322994653;20260722
Cancelada;VINA DEL MAR;1334076425;20260812
Cancelada;VINA DEL MAR;1333059049;20260810
Cancelada;VALPARAISO;1323393597;20260724
Cancelada;VALPARAISO;1329932872;20260804
Cancelada;VINA DEL MAR;1330392947;20260805
Cancelada;VALPARAISO;1324800959;20260726
Cancelada;VINA DEL MAR;1327834391;20260731
Cancelada;VALPARAISO;1332840465;20260810
Cancelada;VALPARAISO;1333351364;20260811
Cancelada;VINA DEL MAR;1330464086;20260805
Cancelada;VINA DEL MAR;1326260226;20260729
Emision;VALPARAISO;1334360137;20260813
Emision;VALPARAISO;1331980318;20260807
Emision;VINA DEL MAR;1334415862;20260813
Emision;VALPARAISO;1328904499;20260801
Emision;SAN ANTONIO;1334499248;20260813
Emision;VINA DEL MAR;1330308438;20260805
Emision;SAN ANTONIO;1332149776;20260807
Emision;VINA DEL MAR;1335697265;20260814
Emision;SAN ANTONIO;1328563038;20260801
Emision;VALPARAISO;1332052390;20260807
Emision;VALPARAISO;1329239759;20260803
Emision;VINA DEL MAR;1333025335;20260810
Emision;VALPARAISO;1332961255;20260810
Emision;VALPARAISO;1334102621;20260812
Emision;VINA DEL MAR;1334414025;20260813
Emision;VALPARAISO;1330663719;20260806
Emision;VALPARAISO;1332954202;20260810
Emision;VINA DEL MAR;1330101108;20260805
Emision;VALPARAISO;1332468201;20260808
Emision;VINA DEL MAR;1333760462;20260812
Emision;VINA DEL MAR;1335825961;20260814
Emision;VINA DEL MAR;1332803551;20260810
Emision;VALPARAISO;1329396736;20260803
Emision;VINA DEL MAR;1329921518;20260804
Emision;VALPARAISO;1333260051;20260811
Emision;VALPARAISO;1330134060;20260805
Emision;VINA DEL MAR;1335720019;20260814
Emision;VALPARAISO;1334221798;20260812
Emision;VINA DEL MAR;1335971347;20260815
Emision;VINA DEL MAR;1335719257;20260814
Emision;SAN ANTONIO;1332993547;20260810
Emision;VALPARAISO;1331979456;20260807
Emision;VALPARAISO;1332956162;20260810
Emision;VALPARAISO;1332424342;20260808
Emision;VALPARAISO;1330094558;20260804
Emision;VALPARAISO;1334523605;20260813
Emision;VALPARAISO;1333985473;20260812
Emision;VALPARAISO;1334401107;20260813
Emision;VINA DEL MAR;1332973028;20260810
Emision;VALPARAISO;1332845815;20260810
Emision;VINA DEL MAR;1332783529;20260809
Emision;VALPARAISO;1332964590;20260810
Emision;VINA DEL MAR;1329973663;20260804
Emision;VINA DEL MAR;1334395811;20260813
Emision;VALPARAISO;1328441008;20260801
Emision;VINA DEL MAR;1328506021;20260801
Emision;VALPARAISO;1330010443;20260804
Emision;SAN ANTONIO;1333353763;20260811
Emision;VINA DEL MAR;1332999327;20260810
Emision;VALPARAISO;1330172683;20260805
Cancelada;VINA DEL MAR;1329913781;20260804
Cancelada;VALPARAISO;1332981151;20260810
Cancelada;VINA DEL MAR;1332915673;20260810
Cancelada;VALPARAISO;1330470372;20260805
Cancelada;VALPARAISO;1332492550;20260808
Cancelada;VINA DEL MAR;1327682289;20260731
Cancelada;VINA DEL MAR;1330495790;20260805
Cancelada;VINA DEL MAR;1330521920;20260805
Cancelada;SAN ANTONIO;1327759704;20260731
Cancelada;VINA DEL MAR;1330033172;20260804
Cancelada;VINA DEL MAR;1325136099;20260727
Cancelada;VINA DEL MAR;1325699984;20260728
Cancelada;VALPARAISO;1329405813;20260803
Cancelada;VINA DEL MAR;1330635356;20260806
Cancelada;VALPARAISO;1328012600;20260731
Cancelada;VINA DEL MAR;1329879610;20260804
Cancelada;VINA DEL MAR;1333286566;20260811
Cancelada;VALPARAISO;1328013929;20260731
Cancelada;VALPARAISO;1333374729;20260811
Cancelada;VALPARAISO;1326222736;20260729
Cancelada;SAN ANTONIO;1326947831;20260729
Emision;VALPARAISO;1334126280;20260812
Emision;VALPARAISO;1333021358;20260810
Emision;VALPARAISO;1330253740;20260805
Emision;VALPARAISO;1334149018;20260812
Emision;VINA DEL MAR;1331738227;20260807
Emision;VALPARAISO;1332087540;20260807
Emision;VINA DEL MAR;1332823022;20260810
Emision;VALPARAISO;1334502765;20260813
Emision;VINA DEL MAR;1332137495;20260807
Emision;VALPARAISO;1329753980;20260804
Emision;VINA DEL MAR;1328526980;20260801
Emision;VALPARAISO;1335490468;20260814
Emision;VALPARAISO;1330796063;20260806
Emision;VINA DEL MAR;1334420988;20260813
Emision;VALPARAISO;1329940298;20260804
Emision;VALPARAISO;1335447345;20260814
Emision;VALPARAISO;1332875622;20260810
Emision;VALPARAISO;1332164152;20260807
Emision;VINA DEL MAR;1334471021;20260813
Emision;VALPARAISO;1330654924;20260806
Emision;VALPARAISO;1328739060;20260801
Emision;VINA DEL MAR;1334104380;20260812
Emision;VINA DEL MAR;1330737221;20260806
Emision;VALPARAISO;1329251852;20260803
Emision;VALPARAISO;1334506438;20260813
Emision;VALPARAISO;1330006345;20260804
Emision;VINA DEL MAR;1330351524;20260805
Emision;VALPARAISO;1333338513;20260811
Emision;VALPARAISO;1331920655;20260807
Emision;VALPARAISO;1332918622;20260810
Emision;SAN ANTONIO;1331979949;20260807
Emision;VALPARAISO;1330611385;20260806
Emision;VALPARAISO;1332454858;20260808
Emision;VALPARAISO;1330230489;20260805
Emision;VALPARAISO;1334448501;20260813
Emision;VALPARAISO;1334479347;20260813
Cancelada;VINA DEL MAR;1331661272;20260807
Cancelada;VINA DEL MAR;1332923532;20260810
Cancelada;VALPARAISO;1326420799;20260729
Cancelada;VALPARAISO;1329397141;20260803
Cancelada;VINA DEL MAR;1329371732;20260803
Cancelada;VALPARAISO;1329882068;20260804
Cancelada;VALPARAISO;1330667402;20260806
Cancelada;VINA DEL MAR;1329552743;20260803
Cancelada;VALPARAISO;1328140147;20260731
Cancelada;VALPARAISO;1325668591;20260728
Cancelada;VALPARAISO;1329558167;20260803
Cancelada;VALPARAISO;1330213336;20260805
Cancelada;VALPARAISO;1326055392;20260729
Emision;VINA DEL MAR;1333372621;20260811
Emision;VINA DEL MAR;1333240767;20260811
Emision;VALPARAISO;1330704800;20260806
Emision;VALPARAISO;1328965041;20260802
Emision;VALPARAISO;1329708203;20260804
Emision;VINA DEL MAR;1332715669;20260809
Emision;VALPARAISO;1330029722;20260804
Emision;VINA DEL MAR;1333273564;20260811
Emision;SAN ANTONIO;1335529788;20260814
Emision;VALPARAISO;1333724164;20260812
Emision;VINA DEL MAR;1333850868;20260812
Emision;VINA DEL MAR;1333025793;20260810
Emision;VINA DEL MAR;1329758178;20260804
Emision;SAN ANTONIO;1333271252;20260811
Emision;VALPARAISO;1335733874;20260814
Emision;VINA DEL MAR;1329095316;20260802
Emision;VINA DEL MAR;1329766397;20260804
Emision;VINA DEL MAR;1333020592;20260810
Emision;VINA DEL MAR;1330094702;20260804
Emision;VALPARAISO;1329175931;20260803
Emision;VINA DEL MAR;1332841394;20260810
Emision;VINA DEL MAR;1329766561;20260804
Emision;VALPARAISO;1330423610;20260805
Emision;VALPARAISO;1331884153;20260807
Emision;VALPARAISO;1332891131;20260810
Emision;VALPARAISO;1336074479;20260815
Emision;VALPARAISO;1334390642;20260813
Emision;VINA DEL MAR;1332173913;20260807
Emision;VALPARAISO;1329396543;20260803
Emision;VINA DEL MAR;1330489779;20260805
Emision;VALPARAISO;1332200917;20260807
Emision;VINA DEL MAR;1335878088;20260814
Emision;VALPARAISO;1329536614;20260803
Emision;VINA DEL MAR;1333392146;20260811
Emision;VINA DEL MAR;1330074442;20260804
Emision;VINA DEL MAR;1335962696;20260815
Emision;VINA DEL MAR;1335865642;20260814
Emision;VINA DEL MAR;1332761838;20260809
Emision;VINA DEL MAR;1328951290;20260802
Emision;VALPARAISO;1330790658;20260806
Cancelada;VALPARAISO;1328535074;20260801
Cancelada;VINA DEL MAR;1322206243;20260721
Cancelada;VALPARAISO;1328612764;20260801
Cancelada;VINA DEL MAR;1329482011;20260803
Cancelada;VALPARAISO;1333919441;20260812
Cancelada;SAN ANTONIO;1333302354;20260811
Cancelada;VALPARAISO;1333038124;20260810
Cancelada;VALPARAISO;1333017781;20260810
Cancelada;VALPARAISO;1329309389;20260803
Cancelada;VINA DEL MAR;1333296670;20260811
Cancelada;VALPARAISO;1332020434;20260807
Cancelada;VALPARAISO;1329695992;20260804
Cancelada;VALPARAISO;1330575970;20260806
Cancelada;VINA DEL MAR;1327302589;20260730
Cancelada;SAN ANTONIO;1330331611;20260805
Cancelada;VALPARAISO;1327723730;20260731
Cancelada;VALPARAISO;1322051373;20260720
Cancelada;VALPARAISO;1330508326;20260805
Cancelada;VINA DEL MAR;1332873180;20260810
